Company Name,Date,Dynamic Date,MONTH,QUARTER,Quarter Year,WEEK,Adj Close,Close,DAY,GAP(high & low),GAP(Open & Close),High,Low,Open,Price Movement,Volume
Apple,2/9/2022 12:00:00 AM,2/9/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/6/2022 12:00:00 AM,174.288269,176.279999,9,-1.75,-0.229996,176.649994,174.899994,176.050003,UP,71285000
Apple,2/10/2022 12:00:00 AM,2/10/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/6/2022 12:00:00 AM,170.175262,172.119995,10,-3.929993,2.020004,175.479996,171.550003,174.139999,DOWN,90865900
Apple,2/11/2022 12:00:00 AM,2/11/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/6/2022 12:00:00 AM,166.734604,168.639999,11,-5.040009,3.690003000,173.080002,168.039993,172.330002,DOWN,98670700
Apple,2/14/2022 12:00:00 AM,2/14/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/13/2022 12:00:00 AM,166.971909,168.880005,14,-3.020004,-1.510010000,169.580002,166.559998,167.369995,UP,86185500
Apple,2/15/2022 12:00:00 AM,2/15/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/13/2022 12:00:00 AM,170.837708,172.789993,15,-2.699997,-1.819992000,172.949997,170.25,170.970001,UP,62527400
Apple,2/16/2022 12:00:00 AM,2/16/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/13/2022 12:00:00 AM,170.600418,172.550003,16,-3.289993000,-0.699997000,173.339996,170.050003,171.850006,UP,61177400
Apple,2/17/2022 12:00:00 AM,2/17/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/13/2022 12:00:00 AM,166.971909,168.880005,17,-3.440003000,2.149994000,171.910004,168.470001,171.029999,DOWN,69589300
Apple,2/18/2022 12:00:00 AM,2/18/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/13/2022 12:00:00 AM,165.409744,167.300003,18,-4.349991000,2.520004,170.539993,166.190002,169.820007,DOWN,82772700
Apple,2/22/2022 12:00:00 AM,2/22/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/20/2022 12:00:00 AM,162.463409,164.320007,22,-4.540008,0.659989000,166.690002,162.149994,164.979996,DOWN,91162800
Apple,2/23/2022 12:00:00 AM,2/23/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/20/2022 12:00:00 AM,158.261429,160.070007,23,-6.399994000,5.469986000,166.149994,159.75,165.539993,DOWN,90009200
Apple,2/24/2022 12:00:00 AM,2/24/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/20/2022 12:00:00 AM,160.901276,162.740005,24,-10.850006,-10.160003,162.850006,152,152.580002,UP,141147500
Apple,2/25/2022 12:00:00 AM,2/25/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/20/2022 12:00:00 AM,162.987427,164.850006,25,-4.25,-1.010010000,165.119995,160.869995,163.839996,UP,91974200
Apple,2/28/2022 12:00:00 AM,2/28/2022 12:00:00 AM,2/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/27/2022 12:00:00 AM,163.254379,165.119995,28,-2.990005,-2.059997000,165.419998,162.429993,163.059998,UP,95056600
Apple,3/1/2022 12:00:00 AM,3/1/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/27/2022 12:00:00 AM,161.356064,163.199997,1,-4.630005000,1.5,166.600006,161.970001,164.699997,DOWN,83474400
Apple,3/2/2022 12:00:00 AM,3/2/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/27/2022 12:00:00 AM,164.678101,166.559998,2,-4.410004000,-2.169999000,167.360001,162.949997,164.389999,UP,79724800
Apple,3/3/2022 12:00:00 AM,3/3/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/27/2022 12:00:00 AM,164.351822,166.229996,3,-3.360001000,2.240005,168.910004,165.550003,168.470001,DOWN,76678400
Apple,3/4/2022 12:00:00 AM,3/4/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,2/27/2022 12:00:00 AM,161.326401,163.169998,4,-3.449997,1.320007,165.550003,162.100006,164.490005,DOWN,83737200
Apple,3/7/2022 12:00:00 AM,3/7/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/6/2022 12:00:00 AM,157.500122,159.300003,7,-5.980011000,4.059998000,165.020004,159.039993,163.360001,DOWN,96418800
Apple,3/8/2022 12:00:00 AM,3/8/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/6/2022 12:00:00 AM,155.661148,157.440002,8,-7.080002000,1.380005000,162.880005,155.800003,158.820007,DOWN,131148300
Apple,3/9/2022 12:00:00 AM,3/9/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/6/2022 12:00:00 AM,161.108902,162.949997,9,-4,-1.470001,163.410004,159.410004,161.479996,UP,91454900
Apple,3/10/2022 12:00:00 AM,3/10/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/6/2022 12:00:00 AM,156.728943,158.520004,10,-4.410003000,1.679993,160.389999,155.979996,160.199997,DOWN,105342000
Apple,3/11/2022 12:00:00 AM,3/11/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/6/2022 12:00:00 AM,152.98175,154.729996,11,-4.779999,4.199997,159.279999,154.5,158.929993,DOWN,96970100
Apple,3/14/2022 12:00:00 AM,3/14/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/13/2022 12:00:00 AM,148.918198,150.619995,14,-4.019989000,0.830002000,154.119995,150.100006,151.449997,DOWN,108732100
Apple,3/15/2022 12:00:00 AM,3/15/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/13/2022 12:00:00 AM,153.337677,155.089996,15,-5.190002000,-4.190002000,155.570007,150.380005,150.899994,UP,92964300
Apple,3/16/2022 12:00:00 AM,3/16/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/13/2022 12:00:00 AM,157.78685,159.589996,16,-5.539993000,-2.539993000,160,154.460007,157.050003,UP,102300200
Apple,3/17/2022 12:00:00 AM,3/17/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/13/2022 12:00:00 AM,158.805222,160.619995,17,-3.369995000,-2.009994000,161,157.630005,158.610001,UP,75615400
Apple,3/18/2022 12:00:00 AM,3/18/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/13/2022 12:00:00 AM,162.127258,163.979996,18,-4.720001,-3.470001,164.479996,159.759995,160.509995,UP,123511700
Apple,3/21/2022 12:00:00 AM,3/21/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/20/2022 12:00:00 AM,163.511444,165.380005,21,-3.340011,-1.870010000,166.350006,163.009995,163.509995,UP,95811400
Apple,3/22/2022 12:00:00 AM,3/22/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/20/2022 12:00:00 AM,166.912567,168.820007,22,-4.509994000,-3.310012,169.419998,164.910004,165.509995,UP,81532000
Apple,3/23/2022 12:00:00 AM,3/23/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/20/2022 12:00:00 AM,168.28685,170.210007,23,-4.990005,-2.220002000,172.639999,167.649994,167.990005,UP,98062700
Apple,3/24/2022 12:00:00 AM,3/24/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/20/2022 12:00:00 AM,172.103241,174.070007,24,-3.929992,-3.010009,174.139999,170.210007,171.059998,UP,90131400
Apple,3/25/2022 12:00:00 AM,3/25/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/20/2022 12:00:00 AM,172.745911,174.720001,25,-2.529999,-0.839996000,175.279999,172.75,173.880005,UP,80546200
Apple,3/28/2022 12:00:00 AM,3/28/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/27/2022 12:00:00 AM,173.615982,175.600006,28,-3.729996,-3.430008000,175.729996,172,172.169998,UP,90371900
Apple,3/29/2022 12:00:00 AM,3/29/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/27/2022 12:00:00 AM,176.938004,178.960007,29,-2.669999000,-2.270005,179.009995,176.339996,176.690002,UP,100589400
Apple,3/30/2022 12:00:00 AM,3/30/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/27/2022 12:00:00 AM,175.761444,177.770004,30,-2.910004000,0.779999000,179.610001,176.699997,178.550003,DOWN,92633200
Apple,3/31/2022 12:00:00 AM,3/31/2022 12:00:00 AM,3/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,3/27/2022 12:00:00 AM,172.637131,174.610001,31,-3.630005000,3.229995,178.029999,174.399994,177.839996,DOWN,103049300
Apple,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,3/27/2022 12:00:00 AM,172.34053,174.309998,1,-2.940003000,-0.279999000,174.880005,171.940002,174.029999,UP,78751300
Apple,4/4/2022 12:00:00 AM,4/4/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/3/2022 12:00:00 AM,176.423889,178.440002,4,-4.050003,-3.869995000,178.490005,174.440002,174.570007,UP,76468400
Apple,4/5/2022 12:00:00 AM,4/5/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/3/2022 12:00:00 AM,173.082062,175.059998,5,-3.880005000,2.440002000,178.300003,174.419998,177.5,DOWN,73401800
Apple,4/6/2022 12:00:00 AM,4/6/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/3/2022 12:00:00 AM,169.88855,171.830002,6,-3.5,0.529999000,173.630005,170.130005,172.360001,DOWN,89058800
Apple,4/7/2022 12:00:00 AM,4/7/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/3/2022 12:00:00 AM,170.195038,172.139999,7,-3.509995,-0.979995000,173.360001,169.850006,171.160004,UP,77594700
Apple,4/8/2022 12:00:00 AM,4/8/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/3/2022 12:00:00 AM,168.168228,170.089996,8,-2.580002000,1.690003000,171.779999,169.199997,171.779999,DOWN,76575500
Apple,4/11/2022 12:00:00 AM,4/11/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/10/2022 12:00:00 AM,163.877243,165.75,11,-3.529999,2.960007000,169.029999,165.5,168.710007,DOWN,72246700
Apple,4/12/2022 12:00:00 AM,4/12/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/10/2022 12:00:00 AM,165.765671,167.660004,12,-3.229996,0.360000000,169.869995,166.639999,168.020004,DOWN,79265200
Apple,4/13/2022 12:00:00 AM,4/13/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/10/2022 12:00:00 AM,168.474701,170.399994,13,-4.269989000,-3.009995,171.039993,166.770004,167.389999,UP,70618900
Apple,4/14/2022 12:00:00 AM,4/14/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/10/2022 12:00:00 AM,163.422455,165.289993,14,-6.230011000,5.330002000,171.270004,165.039993,170.619995,DOWN,75329400
Apple,4/18/2022 12:00:00 AM,4/18/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/17/2022 12:00:00 AM,163.204926,165.070007,18,-3.029999,-1.150009000,166.600006,163.570007,163.919998,UP,69023900
Apple,4/19/2022 12:00:00 AM,4/19/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/17/2022 12:00:00 AM,165.508606,167.399994,19,-3.910003000,-2.379990000,167.820007,163.910004,165.020004,UP,67723800
Apple,4/20/2022 12:00:00 AM,4/20/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/17/2022 12:00:00 AM,165.34053,167.229996,20,-2.779999,1.529999,168.880005,166.100006,168.759995,DOWN,67929800
Apple,4/21/2022 12:00:00 AM,4/21/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/17/2022 12:00:00 AM,164.539688,166.419998,21,-5.619995000,2.490006000,171.529999,165.910004,168.910004,DOWN,87227800
Apple,4/22/2022 12:00:00 AM,4/22/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/17/2022 12:00:00 AM,159.962006,161.789993,22,-6.369995000,4.670014000,167.869995,161.5,166.460007,DOWN,84882400
Apple,4/25/2022 12:00:00 AM,4/25/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/24/2022 12:00:00 AM,161.039703,162.880005,25,-4.709991,-1.760010000,163.169998,158.460007,161.119995,UP,96046400
Apple,4/26/2022 12:00:00 AM,4/26/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/24/2022 12:00:00 AM,155.028366,156.800003,26,-5.619995000,5.449997,162.339996,156.720001,162.25,DOWN,95623200
Apple,4/27/2022 12:00:00 AM,4/27/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/24/2022 12:00:00 AM,154.800995,156.570007,27,-4.409988,-0.660003000,159.789993,155.380005,155.910004,UP,88063200
Apple,4/28/2022 12:00:00 AM,4/28/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/24/2022 12:00:00 AM,161.791107,163.639999,28,-5.590011,-4.389999000,164.520004,158.929993,159.25,UP,130216800
Apple,4/29/2022 12:00:00 AM,4/29/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/24/2022 12:00:00 AM,155.868759,157.649994,29,-8.949997,4.190002000,166.199997,157.25,161.839996,DOWN,131747600
Apple,5/2/2022 12:00:00 AM,5/2/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/1/2022 12:00:00 AM,156.175278,157.960007,2,-4.959992,-1.25,158.229996,153.270004,156.710007,UP,123055300
Apple,5/3/2022 12:00:00 AM,5/3/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/1/2022 12:00:00 AM,157.67807,159.479996,3,-4.390000000,-1.330002000,160.710007,156.320007,158.149994,UP,88966500
Apple,5/4/2022 12:00:00 AM,5/4/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/1/2022 12:00:00 AM,164.144196,166.020004,4,-7.220001,-6.350006000,166.479996,159.259995,159.669998,UP,108256500
Apple,5/5/2022 12:00:00 AM,5/5/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/1/2022 12:00:00 AM,154.998703,156.770004,5,-9.130005000,7.080002000,164.080002,154.949997,163.850006,DOWN,130525300
Apple,5/6/2022 12:00:00 AM,5/6/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/1/2022 12:00:00 AM,155.731445,157.279999,6,-5.260009,-1.270004,159.440002,154.179993,156.009995,UP,116124600
Apple,5/9/2022 12:00:00 AM,5/9/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/8/2022 12:00:00 AM,150.56282,152.059998,9,-4.339997000,2.869995000,155.830002,151.490005,154.929993,DOWN,131577900
Apple,5/10/2022 12:00:00 AM,5/10/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/8/2022 12:00:00 AM,152.988708,154.509995,10,-3.810012,1.010009,156.740005,152.929993,155.520004,DOWN,115366700
Apple,5/11/2022 12:00:00 AM,5/11/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/8/2022 12:00:00 AM,145.057571,146.5,11,-9.639999000,7,155.449997,145.809998,153.5,DOWN,142689800
Apple,5/12/2022 12:00:00 AM,5/12/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/8/2022 12:00:00 AM,141.156372,142.559998,12,-7.399994000,0.210006000,146.199997,138.800003,142.770004,DOWN,182602000
Apple,5/13/2022 12:00:00 AM,5/13/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/8/2022 12:00:00 AM,145.66156,147.110001,13,-4.990005,-2.520005,148.100006,143.110001,144.589996,UP,113990900
Apple,5/16/2022 12:00:00 AM,5/16/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/15/2022 12:00:00 AM,144.10701,145.539993,16,-3.340011,0.010010000,147.520004,144.179993,145.550003,DOWN,86643800
Apple,5/17/2022 12:00:00 AM,5/17/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/15/2022 12:00:00 AM,147.770584,149.240005,17,-3.090011,-0.380004000,149.770004,146.679993,148.860001,UP,78336300
Apple,5/18/2022 12:00:00 AM,5/18/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/15/2022 12:00:00 AM,139.433487,140.820007,18,-7.460007000,6.029999,147.360001,139.899994,146.850006,DOWN,109742900
Apple,5/19/2022 12:00:00 AM,5/19/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/15/2022 12:00:00 AM,135.997665,137.350006,19,-5.059998000,2.529999,141.660004,136.600006,139.880005,DOWN,136095600
Apple,5/20/2022 12:00:00 AM,5/20/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/15/2022 12:00:00 AM,136.235291,137.589996,20,-8.089996000,1.5,140.699997,132.610001,139.089996,DOWN,137426100
Apple,5/23/2022 12:00:00 AM,5/23/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/22/2022 12:00:00 AM,141.700943,143.110001,23,-5.610001000,-5.320008,143.259995,137.649994,137.789993,UP,117726300
Apple,5/24/2022 12:00:00 AM,5/24/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/22/2022 12:00:00 AM,138.978027,140.360001,24,-4.639999000,0.449997000,141.970001,137.330002,140.809998,DOWN,104132700
Apple,5/25/2022 12:00:00 AM,5/25/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/22/2022 12:00:00 AM,139.136459,140.520004,25,-3.449997,-2.090011,141.789993,138.339996,138.429993,UP,92482700
Apple,5/26/2022 12:00:00 AM,5/26/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/22/2022 12:00:00 AM,142.364365,143.779999,26,-7.199997000,-6.390000000,144.339996,137.139999,137.389999,UP,90601500
Apple,5/27/2022 12:00:00 AM,5/27/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/22/2022 12:00:00 AM,148.166641,149.639999,27,-4.419998000,-4.25,149.679993,145.259995,145.389999,UP,90978500
Apple,5/31/2022 12:00:00 AM,5/31/2022 12:00:00 AM,5/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/29/2022 12:00:00 AM,147.374527,148.839996,31,-3.820008000,0.230011000,150.660004,146.839996,149.070007,DOWN,103718400
Apple,6/1/2022 12:00:00 AM,6/1/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/29/2022 12:00:00 AM,147.245834,148.710007,1,-4.060012,1.189987,151.740005,147.679993,149.899994,DOWN,74286600
Apple,6/2/2022 12:00:00 AM,6/2/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/29/2022 12:00:00 AM,149.721191,151.210007,2,-4.410003000,-3.380005000,151.270004,146.860001,147.830002,UP,72348100
Apple,6/3/2022 12:00:00 AM,6/3/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,5/29/2022 12:00:00 AM,143.948578,145.380005,3,-3.509994000,1.519989000,147.970001,144.460007,146.899994,DOWN,88570300
Apple,6/6/2022 12:00:00 AM,6/6/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/5/2022 12:00:00 AM,144.701111,146.139999,6,-3.670013000,0.890000000,148.570007,144.899994,147.029999,DOWN,71598400
Apple,6/7/2022 12:00:00 AM,6/7/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/5/2022 12:00:00 AM,147.245834,148.710007,7,-4.899994000,-4.360001000,149,144.100006,144.350006,UP,67808200
Apple,6/8/2022 12:00:00 AM,6/8/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/5/2022 12:00:00 AM,146.503159,147.960007,8,-2.409988,0.619995000,149.869995,147.460007,148.580002,DOWN,53950200
Apple,6/9/2022 12:00:00 AM,6/9/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/5/2022 12:00:00 AM,141.235596,142.639999,9,-5.419998000,4.440003000,147.949997,142.529999,147.080002,DOWN,69473000
Apple,6/10/2022 12:00:00 AM,6/10/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/5/2022 12:00:00 AM,135.779846,137.130005,10,-3.699997,3.149994000,140.759995,137.059998,140.279999,DOWN,91437900
Apple,6/13/2022 12:00:00 AM,6/13/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/12/2022 12:00:00 AM,130.581512,131.880005,13,-3.759995,0.989990000,135.199997,131.440002,132.869995,DOWN,122207100
Apple,6/14/2022 12:00:00 AM,6/14/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/12/2022 12:00:00 AM,131.45285,132.759995,14,-2.410003000,0.370010000,133.889999,131.479996,133.130005,DOWN,84784300
Apple,6/15/2022 12:00:00 AM,6/15/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/12/2022 12:00:00 AM,134.096558,135.429993,15,-5.179992000,-1.140000000,137.339996,132.160004,134.289993,UP,91533000
Apple,6/16/2022 12:00:00 AM,6/16/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/12/2022 12:00:00 AM,128.779419,130.059998,16,-3.350006000,2.020004,132.389999,129.039993,132.080002,DOWN,108123900
Apple,6/17/2022 12:00:00 AM,6/17/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/12/2022 12:00:00 AM,130.264664,131.559998,17,-3.270004,-1.489991,133.080002,129.809998,130.070007,UP,134520300
Apple,6/21/2022 12:00:00 AM,6/21/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/19/2022 12:00:00 AM,134.532227,135.869995,21,-3.739991,-2.449997,137.059998,133.320007,133.419998,UP,81000500
Apple,6/22/2022 12:00:00 AM,6/22/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/19/2022 12:00:00 AM,134.017365,135.350006,22,-3.849991000,-0.560013000,137.759995,133.910004,134.789993,UP,73409200
Apple,6/23/2022 12:00:00 AM,6/23/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/19/2022 12:00:00 AM,136.908615,138.270004,23,-2.959991,-1.449997,138.589996,135.630005,136.820007,UP,72433800
Apple,6/24/2022 12:00:00 AM,6/24/2022 12:00:00 AM,6/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,6/19/2022 12:00:00 AM,140.265244,141.660004,24,-2.140000000,-1.760010000,141.910004,139.770004,139.899994,UP,89116800
